chargeback_id,customer_id,archetype,reason_code,merchant_category,amount,delivery_confirmed,three_d_secure,device_fingerprint_match,ip_geolocation_match,customer_email_opened,customer_tenure_days,customer_prior_disputes,transaction_velocity_24h,days_since_transaction,amount_vs_customer_avg,transaction_date,dispute_date,tracking_id,delivery_timestamp,merchant_policy,hidden_adjudicator_strictness,month_index,procedural_flip,won,split,generation_seed
55ab1bda291d,cust_23879,friendly_fraud_long_tenure,not_as_described,ecommerce,5064.77,0,0,1,1.0,1.0,656,2,1,25,1.362,2025-03-27,2025-04-21,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1632,2,0,1,train,101
c6aaf7a74c6e,cust_52243,unauthorized_3ds,unauthorized,travel,4719.55,1,1,1,1.0,0.0,360,0,1,25,0.919,2025-01-31,2025-02-25,TRK715387185,2025-02-01 11:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.1667,1,0,1,train,101
6aceb7acf80e,cust_65301,high_velocity_attack,unauthorized,travel,1740.67,1,1,0,0.0,0.0,81,0,7,7,2.447,2025-08-05,2025-08-12,TRK319151277,2025-08-05 19:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.273,7,0,0,train,101
035247f74057,cust_91690,friendly_fraud_long_tenure,item_not_received,fashion,3444.71,1,1,0,1.0,1.0,1032,4,1,3,1.827,2025-03-15,2025-03-18,TRK843858564,2025-03-17 08:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0513,2,1,1,train,101
b85cc27806ab,cust_73296,friendly_fraud_long_tenure,not_as_described,fashion,3213.54,1,1,0,1.0,1.0,245,0,2,29,1.254,2025-08-18,2025-09-16,TRK657339656,2025-08-19 11:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.0157,7,0,0,train,101
71e7018bfdfd,cust_76413,unauthorized_3ds,unauthorized,ecommerce,4983.04,0,1,1,1.0,0.0,506,0,2,7,1.297,2025-06-02,2025-06-09,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0635,5,0,0,train,101
ec79288b9146,cust_71211,high_velocity_attack,unauthorized,travel,4007.72,0,1,0,0.0,0.0,152,0,7,8,1.81,2025-05-22,2025-05-30,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.0882,4,0,0,train,101
d6ff2fcc029b,cust_25478,unauthorized_3ds,unauthorized,digital_goods,3315.65,1,1,1,1.0,1.0,536,0,1,13,1.592,2025-08-04,2025-08-17,TRK370778577,2025-08-05 21:00:00,Digital items are non-refundable after delivery to the registered account.,0.196,7,0,1,train,101
34ae555b8280,cust_77255,unauthorized_3ds,unauthorized,ecommerce,3186.74,1,1,1,1.0,1.0,632,0,1,11,1.389,2025-05-07,2025-05-18,TRK288896352,2025-05-10 06:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1073,4,0,1,train,101
7447e2bd8b37,cust_92843,inr_delivery_confirmed,item_not_received,grocery,1213.17,1,1,1,1.0,0.0,135,1,2,2,0.956,2025-07-22,2025-07-24,TRK489189881,2025-07-24 17:00:00,Perishable goods are non-returnable after delivery confirmation.,0.0262,6,0,1,train,101
bb122e5e4bb4,cust_96553,no_evidence,not_as_described,services,2971.96,0,0,0,0.0,0.0,0,2,1,5,1.95,2025-06-30,2025-07-05,,,Service completion notes and customer confirmation emails are retained.,0.0412,6,0,0,train,101
256bf4b9826e,cust_14931,unauthorized_3ds,unauthorized,travel,6247.25,1,0,1,1.0,0.0,188,0,1,8,1.059,2025-06-17,2025-06-25,TRK598253623,2025-06-18 11:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.1033,5,0,1,train,101
2e611e348371,cust_93338,inr_delivery_confirmed,item_not_received,grocery,2317.8,1,0,1,0.0,1.0,455,0,1,14,1.2,2025-02-03,2025-02-17,TRK437628376,2025-02-06 13:00:00,Perishable goods are non-returnable after delivery confirmation.,0.0094,1,0,0,train,101
952e7b23d072,cust_64730,inr_delivery_confirmed,item_not_received,grocery,2297.7,1,1,0,0.0,1.0,758,0,2,6,,2025-06-20,2025-06-26,TRK354581752,2025-06-22 22:00:00,Perishable goods are non-returnable after delivery confirmation.,0.0241,5,0,1,train,101
50210ed34dbe,cust_12956,unauthorized_3ds,unauthorized,ecommerce,6537.35,1,1,0,1.0,1.0,440,0,3,14,1.363,2025-02-17,2025-03-03,TRK738059319,2025-02-18 14:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0248,1,0,0,train,101
6766f649198d,cust_29657,no_evidence,not_as_described,ecommerce,7037.58,0,1,0,1.0,0.0,0,0,3,26,3.017,2025-08-14,2025-09-09,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1849,7,1,1,train,101
0e028f0fab41,cust_61690,no_evidence,item_not_received,digital_goods,4041.3,0,0,1,0.0,0.0,72,0,3,20,1.025,2025-05-20,2025-06-09,,,Digital items are non-refundable after delivery to the registered account.,-0.0745,4,0,0,train,101
c1f150835936,cust_59513,friendly_fraud_long_tenure,not_as_described,ecommerce,3469.99,1,0,0,1.0,1.0,315,8,1,41,1.535,2025-04-09,2025-05-20,TRK820139640,2025-04-10 16:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0345,3,0,1,train,101
0512035969ae,cust_12562,inr_delivery_confirmed,item_not_received,grocery,2485.88,1,0,0,0.0,1.0,790,0,1,5,0.921,2025-03-28,2025-04-02,TRK124748229,2025-03-31 12:00:00,Perishable goods are non-returnable after delivery confirmation.,0.162,2,0,0,train,101
cf15bf5efeb6,cust_22874,high_velocity_attack,unauthorized,travel,674.09,0,0,0,0.0,0.0,120,0,7,4,3.467,2025-06-12,2025-06-16,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.0414,5,1,1,train,101
db08dc6c63bb,cust_10976,friendly_fraud_long_tenure,not_as_described,digital_goods,2481.65,0,0,1,1.0,1.0,569,1,1,20,1.403,2025-05-17,2025-06-06,,,Digital items are non-refundable after delivery to the registered account.,-0.1364,4,0,0,train,101
66959781197a,cust_14260,no_evidence,not_as_described,digital_goods,2263.22,0,0,0,0.0,0.0,31,1,1,47,0.1,2025-07-31,2025-09-16,,,Digital items are non-refundable after delivery to the registered account.,-0.021,7,0,1,train,101
8e2bb98c3f92,cust_27763,inr_delivery_confirmed,item_not_received,fashion,3078.37,1,0,1,1.0,1.0,319,0,1,21,0.363,2025-09-06,2025-09-27,TRK316840444,2025-09-09 15:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.1798,8,0,1,train,101
fe5e582fa5e0,cust_14088,inr_delivery_confirmed,item_not_received,ecommerce,3247.54,0,1,1,0.0,1.0,565,1,1,37,1.035,2025-07-26,2025-09-01,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1774,6,0,0,train,101
bab569537f6a,cust_87440,unauthorized_3ds,unauthorized,digital_goods,4373.41,1,1,1,0.0,1.0,114,0,1,11,0.973,2025-04-11,2025-04-22,TRK427005853,2025-04-13 16:00:00,Digital items are non-refundable after delivery to the registered account.,0.1107,3,0,1,train,101
fcf19dec14aa,cust_54300,inr_delivery_confirmed,item_not_received,grocery,1720.83,1,0,1,1.0,1.0,922,0,1,14,0.937,2025-04-15,2025-04-29,TRK785482739,2025-04-17 17:00:00,Perishable goods are non-returnable after delivery confirmation.,-0.0971,3,1,0,train,101
a703696f04e2,cust_23417,no_evidence,not_as_described,ecommerce,938.41,1,0,0,0.0,0.0,71,3,1,36,0.481,2025-02-17,2025-03-25,TRK844670512,2025-02-19 06:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1113,1,0,0,train,101
15e10535808d,cust_32686,inr_delivery_confirmed,item_not_received,ecommerce,3893.02,1,1,0,0.0,0.0,71,2,1,14,0.987,2025-07-16,2025-07-30,TRK877911064,2025-07-17 01:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.255,6,0,0,train,101
cf0f79d0a7b6,cust_83638,high_velocity_attack,unauthorized,travel,2872.73,0,1,0,0.0,0.0,44,0,4,3,1.452,2025-06-17,2025-06-20,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.0246,5,0,0,train,101
db7e9ffd5de4,cust_45009,high_velocity_attack,unauthorized,ecommerce,2815.7,0,1,0,0.0,0.0,64,0,5,10,3.479,2025-06-03,2025-06-13,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1845,5,0,0,train,101
768998863acc,cust_28905,no_evidence,not_as_described,digital_goods,1366.01,0,0,0,0.0,0.0,37,1,2,27,0.587,2025-08-14,2025-09-10,,,Digital items are non-refundable after delivery to the registered account.,-0.1044,7,0,0,train,101
269653730fc6,cust_64617,no_evidence,not_as_described,services,2299.91,0,0,0,0.0,1.0,0,1,2,32,2.812,2025-03-29,2025-04-30,,,Service completion notes and customer confirmation emails are retained.,0.0113,2,0,0,train,101
40b42df8e03b,cust_98550,unauthorized_3ds,unauthorized,travel,3516.68,0,1,1,1.0,,505,1,2,11,0.1,2025-07-19,2025-07-30,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.1797,6,0,1,train,101
6f6edd4e02f3,cust_58531,friendly_fraud_long_tenure,unauthorized,digital_goods,6906.93,0,0,1,1.0,0.0,1170,1,4,22,1.481,2025-02-22,2025-03-16,,,Digital items are non-refundable after delivery to the registered account.,-0.1725,1,0,1,train,101
35ef9ea3e5ba,cust_21773,unauthorized_3ds,unauthorized,digital_goods,5178.54,0,1,1,1.0,,864,0,1,16,1.318,2025-02-25,2025-03-13,,,Digital items are non-refundable after delivery to the registered account.,0.1647,1,0,0,train,101
8920a8dbb9e2,cust_83431,unauthorized_3ds,unauthorized,ecommerce,3966.19,1,1,1,0.0,0.0,267,0,1,18,1.296,2025-06-08,2025-06-26,TRK636175531,2025-06-11 08:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1218,5,0,1,train,101
520bbfd78fa6,cust_76511,inr_delivery_confirmed,item_not_received,fashion,966.26,0,1,1,1.0,1.0,512,3,1,18,0.796,2025-02-14,2025-03-04,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0223,1,1,0,train,101
66b5a80bb511,cust_66357,no_evidence,unauthorized,services,3623.58,0,0,0,0.0,0.0,0,3,4,14,0.413,2025-02-08,2025-02-22,,,Service completion notes and customer confirmation emails are retained.,0.135,1,0,0,train,101
9f6a5604d043,cust_29971,inr_delivery_confirmed,item_not_received,grocery,1042.97,0,1,1,0.0,1.0,283,0,1,10,0.221,2025-03-14,2025-03-24,,,Perishable goods are non-returnable after delivery confirmation.,-0.2372,2,0,0,train,101
6f3d7d958ff4,cust_30823,unauthorized_3ds,unauthorized,ecommerce,6547.48,1,1,1,1.0,0.0,403,0,5,15,0.753,2025-08-20,2025-09-04,TRK866906198,2025-08-21 02:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.2334,7,0,1,train,101
6da6843a2c4c,cust_85040,no_evidence,not_as_described,services,2485.65,0,0,0,0.0,0.0,157,0,3,39,1.478,2025-07-23,2025-08-31,,,Service completion notes and customer confirmation emails are retained.,-0.0572,6,0,0,train,101
427d766f0332,cust_98111,high_velocity_attack,unauthorized,digital_goods,5058.7,0,0,1,0.0,0.0,50,0,6,9,2.71,2025-06-19,2025-06-28,,,Digital items are non-refundable after delivery to the registered account.,0.096,5,0,1,train,101
56a4c2bed979,cust_75904,inr_delivery_confirmed,item_not_received,ecommerce,1098.37,1,1,0,1.0,1.0,632,1,1,34,0.995,2025-06-24,2025-07-28,TRK444400495,2025-06-26 02:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0456,5,0,0,train,101
3c68d23329ff,cust_33850,high_velocity_attack,unauthorized,travel,2315.58,0,0,0,0.0,0.0,31,0,5,7,1.96,2025-05-18,2025-05-25,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.2283,4,0,0,train,101
ca6d162e1e98,cust_65235,high_velocity_attack,unauthorized,ecommerce,6604.16,1,0,1,1.0,0.0,49,0,7,6,1.403,2025-08-30,2025-09-05,TRK673009384,2025-09-02 12:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1009,8,0,0,train,101
ebeb414dd051,cust_48995,unauthorized_3ds,unauthorized,digital_goods,9084.02,0,1,1,0.0,1.0,77,2,3,1,0.508,2025-08-17,2025-08-18,,,Digital items are non-refundable after delivery to the registered account.,-0.064,7,0,0,train,101
e03e7d2244ed,cust_38802,inr_delivery_confirmed,item_not_received,ecommerce,4016.06,1,0,1,1.0,1.0,255,0,1,20,0.97,2025-03-14,2025-04-03,TRK629510112,2025-03-15 02:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.3714,2,0,1,train,101
df07f3e019ee,cust_43169,unauthorized_3ds,unauthorized,ecommerce,3026.88,1,1,1,0.0,0.0,323,0,2,1,1.039,2025-06-17,2025-06-18,TRK403354814,2025-06-19 23:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0587,5,0,1,train,101
70996a9231c7,cust_11353,unauthorized_3ds,unauthorized,digital_goods,5055.36,1,1,1,0.0,0.0,758,1,1,11,1.188,2025-08-20,2025-08-31,TRK737822962,2025-08-21 04:00:00,Digital items are non-refundable after delivery to the registered account.,-0.0708,7,0,0,train,101
b72d8d86c895,cust_11736,no_evidence,unauthorized,ecommerce,2010.14,0,0,0,0.0,0.0,0,0,2,61,2.253,2025-08-15,2025-10-15,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0592,7,0,0,train,101
ff4dc20e01e9,cust_96818,inr_delivery_confirmed,item_not_received,ecommerce,3316.15,1,1,0,0.0,0.0,257,2,1,32,0.868,2025-05-26,2025-06-27,TRK400105913,2025-05-29 06:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0426,4,1,0,train,101
bbd68e33a4b8,cust_74108,no_evidence,not_as_described,digital_goods,5181.17,0,0,0,0.0,0.0,0,1,3,30,2.476,2025-09-11,2025-10-11,,,Digital items are non-refundable after delivery to the registered account.,0.0451,8,0,0,train,101
10cd19a7a245,cust_34430,unauthorized_3ds,unauthorized,travel,3446.96,1,1,0,1.0,0.0,751,0,2,18,,2025-07-17,2025-08-04,TRK481631082,2025-07-18 00:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.0403,6,0,0,train,101
7536e2c97e9c,cust_22739,unauthorized_3ds,unauthorized,ecommerce,7446.2,0,1,1,1.0,0.0,327,0,1,17,2.157,2025-08-26,2025-09-12,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0142,7,0,1,train,101
3ffe615c9dec,cust_52295,friendly_fraud_long_tenure,not_as_described,subscriptions,5245.26,0,0,0,1.0,1.0,1496,0,1,45,2.879,2025-09-10,2025-10-25,,,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,0.0594,8,0,0,train,101
0011ac22e09f,cust_48476,friendly_fraud_long_tenure,not_as_described,ecommerce,5418.78,0,0,1,1.0,0.0,573,3,2,27,1.378,2025-05-10,2025-06-06,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0772,4,0,0,train,101
cb1da530596d,cust_15619,friendly_fraud_long_tenure,unauthorized,ecommerce,4903.18,0,1,1,1.0,0.0,1010,1,2,3,1.77,2025-07-11,2025-07-14,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0024,6,0,0,train,101
c959c1bead0e,cust_32527,no_evidence,not_as_described,digital_goods,7597.34,0,0,0,,1.0,15,0,3,16,,2025-06-20,2025-07-06,,,Digital items are non-refundable after delivery to the registered account.,-0.0903,5,0,0,train,101
c9e740c2a588,cust_49342,no_evidence,item_not_received,digital_goods,1735.79,0,0,0,0.0,0.0,33,0,1,28,2.938,2025-05-05,2025-06-02,,,Digital items are non-refundable after delivery to the registered account.,-0.2623,4,0,0,train,101
b0d184cc25df,cust_82985,unauthorized_3ds,unauthorized,ecommerce,1929.75,1,1,1,,1.0,806,0,1,22,1.297,2025-07-03,2025-07-25,TRK847487723,2025-07-05 08:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0691,6,0,1,train,101
241015f6d8b0,cust_55655,friendly_fraud_long_tenure,not_as_described,fashion,6767.59,0,1,1,1.0,,727,2,4,14,1.532,2025-02-11,2025-02-25,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.1722,1,0,0,train,101
2fcb4d280fae,cust_97768,unauthorized_3ds,unauthorized,ecommerce,2320.56,1,1,1,0.0,0.0,530,1,1,7,1.363,2025-05-27,2025-06-03,TRK827304131,2025-05-30 22:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0591,4,0,1,train,101
cc96c0e58236,cust_52940,inr_delivery_confirmed,item_not_received,ecommerce,1301.71,1,1,1,1.0,1.0,1039,1,1,34,0.88,2025-02-11,2025-03-17,TRK940977895,2025-02-12 21:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0665,1,0,1,train,101
97a93a7b5b2d,cust_79279,no_evidence,unauthorized,services,3805.46,0,1,0,0.0,,165,0,2,26,0.699,2025-08-18,2025-09-13,,,Service completion notes and customer confirmation emails are retained.,-0.1204,7,0,0,train,101
e942eaccce3e,cust_15225,unauthorized_3ds,unauthorized,ecommerce,1844.87,1,1,1,1.0,0.0,496,2,1,11,1.025,2025-06-04,2025-06-15,TRK305978820,2025-06-05 18:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1512,5,0,0,train,101
ce1ed3963499,cust_35581,high_velocity_attack,unauthorized,travel,2712.58,1,0,0,0.0,0.0,79,0,6,10,2.5,2025-04-17,2025-04-27,TRK277996881,2025-04-17 20:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.1663,3,0,0,train,101
916fb8874327,cust_89257,high_velocity_attack,unauthorized,ecommerce,2907.73,0,0,0,0.0,1.0,7,0,9,6,0.1,2025-08-06,2025-08-12,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.154,7,0,0,train,101
88e52452de7b,cust_21585,unauthorized_3ds,unauthorized,ecommerce,3132.03,0,1,1,1.0,1.0,685,0,1,10,1.34,2025-08-26,2025-09-05,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0807,7,0,1,train,101
45ba3774d586,cust_22043,high_velocity_attack,unauthorized,ecommerce,2664.88,1,0,0,0.0,0.0,41,1,10,6,2.374,2025-04-15,2025-04-21,TRK495208420,2025-04-17 09:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.2923,3,0,0,train,101
0d532c2f3263,cust_76988,high_velocity_attack,unauthorized,ecommerce,2577.06,1,0,0,1.0,0.0,133,0,8,3,1.272,2025-04-14,2025-04-17,TRK314471993,2025-04-16 08:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0848,3,1,1,train,101
3ef7918f06a4,cust_72379,inr_delivery_confirmed,item_not_received,grocery,2352.06,1,0,1,1.0,1.0,383,1,2,20,0.79,2025-07-13,2025-08-02,TRK351554991,2025-07-14 12:00:00,Perishable goods are non-returnable after delivery confirmation.,-0.106,6,0,1,train,101
5af92b29f393,cust_53438,no_evidence,not_as_described,services,1966.05,0,0,0,0.0,1.0,119,2,1,5,0.856,2025-04-14,2025-04-19,,,Service completion notes and customer confirmation emails are retained.,-0.0321,3,0,0,train,101
d49dc6d772c3,cust_87147,unauthorized_3ds,unauthorized,travel,3679.43,0,0,0,1.0,1.0,406,0,1,27,,2025-08-11,2025-09-07,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.0334,7,0,0,train,101
c47454a28b06,cust_30953,inr_delivery_confirmed,item_not_received,ecommerce,2266.79,1,0,1,1.0,1.0,387,2,1,23,1.329,2025-08-10,2025-09-02,TRK367736652,2025-08-12 22:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0929,7,0,0,train,101
d7bd14a2b0d0,cust_92164,friendly_fraud_long_tenure,item_not_received,digital_goods,5351.12,0,0,1,1.0,0.0,1398,2,1,18,2.094,2025-08-18,2025-09-05,,,Digital items are non-refundable after delivery to the registered account.,-0.0381,7,0,1,train,101
03e9808ffa7a,cust_77133,friendly_fraud_long_tenure,not_as_described,subscriptions,9851.3,0,0,1,0.0,0.0,1216,1,1,38,0.824,2025-01-31,2025-03-10,,,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.0967,1,0,0,train,101
f66feb580ba2,cust_24089,friendly_fraud_long_tenure,not_as_described,ecommerce,4073.72,0,1,0,0.0,1.0,1819,0,1,5,0.617,2025-05-19,2025-05-24,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1403,4,0,0,train,101
2a5d618c3253,cust_65557,friendly_fraud_long_tenure,not_as_described,fashion,3828.53,1,0,1,0.0,0.0,616,2,1,23,1.879,2025-02-27,2025-03-22,TRK535238137,2025-03-01 18:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0566,1,0,1,train,101
